ANIO_REGISTRO,MES_REGISTRO,TIPO_ACTA,DE_GENERO,DEPART_CIUDAD_ESTADO_DOM_SOL,PROVINCIA_DOM_SOL,CANT_COPIAS_EMITIDAS
2022,FEBRERO,DEFUNCION,MASCULINO,HUANUCO,PACHITEA,8
2022,FEBRERO,DEFUNCION,MASCULINO,HUANUCO,PUERTO INCA,1
2022,FEBRERO,DEFUNCION,MASCULINO,HUANUCO,YAROWILCA,9
2022,FEBRERO,DEFUNCION,MASCULINO,ICA,CHINCHA,173
2022,FEBRERO,DEFUNCION,MASCULINO,ICA,ICA,239
2022,FEBRERO,DEFUNCION,MASCULINO,ICA,NASCA,24
2022,FEBRERO,DEFUNCION,MASCULINO,ICA,PALPA,7
2022,FEBRERO,DEFUNCION,MASCULINO,ICA,PISCO,38
2022,FEBRERO,DEFUNCION,MASCULINO,ITALIA,LOMBARDIA,1
2022,FEBRERO,DEFUNCION,MASCULINO,ITALIA,MILAN,3
2022,FEBRERO,DEFUNCION,MASCULINO,ITALIA,TURIN,2
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,CHANCHAMAYO,14
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,CHUPACA,12
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,CONCEPCION,17
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,HUANCAYO,241
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,JAUJA,15
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,JUNIN,7
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,SATIPO,8
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,TARMA,12
2022,FEBRERO,DEFUNCION,MASCULINO,JUNIN,YAULI,4
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,ASCOPE,25
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,CHEPEN,31
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,GRAN CHIMU,1
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,JULCAN,5
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,OTUZCO,27
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,PACASMAYO,58
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,SANCHEZ CARRION,8
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,SANTIAGO DE CHUCO,16
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,TRUJILLO,713
2022,FEBRERO,DEFUNCION,MASCULINO,LA LIBERTAD,VIRU,14
2022,FEBRERO,DEFUNCION,MASCULINO,LAMBAYEQUE,CHICLAYO,203
2022,FEBRERO,DEFUNCION,MASCULINO,LAMBAYEQUE,FERREÑAFE,8
2022,FEBRERO,DEFUNCION,MASCULINO,LAMBAYEQUE,LAMBAYEQUE,27
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,BARRANCA,34
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,CAJATAMBO,1
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,CANTA,7
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,CAÑETE,64
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,HUARAL,49
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,HUAROCHIRI,19
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,HUAURA,146
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,LIMA,6553
2022,FEBRERO,DEFUNCION,MASCULINO,LIMA,YAUYOS,4
2022,FEBRERO,DEFUNCION,MASCULINO,LORETO,ALTO AMAZONAS,12
2022,FEBRERO,DEFUNCION,MASCULINO,LORETO,LORETO,3
2022,FEBRERO,DEFUNCION,MASCULINO,LORETO,MARISCAL RAMON CASTILLA,1
2022,FEBRERO,DEFUNCION,MASCULINO,LORETO,MAYNAS,98
2022,FEBRERO,DEFUNCION,MASCULINO,LORETO,REQUENA,3
2022,FEBRERO,DEFUNCION,MASCULINO,LORETO,UCAYALI,2
2022,FEBRERO,DEFUNCION,MASCULINO,MADRE DE DIOS,MANU,2
2022,FEBRERO,DEFUNCION,MASCULINO,MADRE DE DIOS,TAHUAMANU,1
2022,FEBRERO,DEFUNCION,MASCULINO,MADRE DE DIOS,TAMBOPATA,37
2022,FEBRERO,DEFUNCION,MASCULINO,MOQUEGUA,GENERAL SANCHEZ CERRO,3
2022,FEBRERO,DEFUNCION,MASCULINO,MOQUEGUA,ILO,28
2022,FEBRERO,DEFUNCION,MASCULINO,MOQUEGUA,MARISCAL NIETO,42
2022,FEBRERO,DEFUNCION,MASCULINO,PASCO,DANIEL ALCIDES CARRION,1
2022,FEBRERO,DEFUNCION,MASCULINO,PASCO,OXAPAMPA,12
2022,FEBRERO,DEFUNCION,MASCULINO,PASCO,PASCO,28
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,AYABACA,14
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,HUANCABAMBA,13
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,MORROPON,36
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,PAITA,30
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,PIURA,248
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,SECHURA,7
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,SULLANA,128
2022,FEBRERO,DEFUNCION,MASCULINO,PIURA,TALARA,30
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,AZANGARO,17
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,CARABAYA,4
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,CHUCUITO,10
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,EL COLLAO,33
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,HUANCANE,17
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,LAMPA,7
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,MELGAR,9
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,MOHO,3
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,PUNO,44
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,SAN ANTONIO DE PUTINA,4
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,SAN ROMAN,68
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,SANDIA,5
2022,FEBRERO,DEFUNCION,MASCULINO,PUNO,YUNGUYO,4
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,BELLAVISTA,5
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,EL DORADO,3
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,HUALLAGA,4
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,LAMAS,12
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,MARISCAL CACERES,9
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,MOYOBAMBA,16
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,PICOTA,4
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,RIOJA,32
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,SAN MARTIN,27
2022,FEBRERO,DEFUNCION,MASCULINO,SAN MARTIN,TOCACHE,2
2022,FEBRERO,DEFUNCION,MASCULINO,SUECIA,ESTOCOLMO,1
2022,FEBRERO,DEFUNCION,MASCULINO,SUIZA,GINEBRA,1
2022,FEBRERO,DEFUNCION,MASCULINO,TACNA,CANDARAVE,1
2022,FEBRERO,DEFUNCION,MASCULINO,TACNA,JORGE BASADRE,1
2022,FEBRERO,DEFUNCION,MASCULINO,TACNA,TACNA,79
2022,FEBRERO,DEFUNCION,MASCULINO,TACNA,TARATA,2
2022,FEBRERO,DEFUNCION,MASCULINO,TUMBES,CONTRALMIRANTE VILLAR,3
2022,FEBRERO,DEFUNCION,MASCULINO,TUMBES,TUMBES,49
2022,FEBRERO,DEFUNCION,MASCULINO,TUMBES,ZARUMILLA,12
2022,FEBRERO,DEFUNCION,MASCULINO,UCAYALI,ATALAYA,2
2022,FEBRERO,DEFUNCION,MASCULINO,UCAYALI,CORONEL PORTILLO,73
2022,FEBRERO,DEFUNCION,MASCULINO,UCAYALI,PADRE ABAD,3
2022,FEBRERO,MATRIMONIO,FEMENINO,ALEMANIA,FRANKFURT,1
2022,FEBRERO,MATRIMONIO,FEMENINO,AMAZONAS,BAGUA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,AMAZONAS,RODRIGUEZ DE MENDOZA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,AMAZONAS,UTCUBAMBA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,BOLOGNESI,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,CASMA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,HUARAZ,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,HUARI,4
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,OCROS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,RECUAY,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ANCASH,SANTA,25
2022,FEBRERO,MATRIMONIO,FEMENINO,APURIMAC,ABANCAY,3
2022,FEBRERO,MATRIMONIO,FEMENINO,APURIMAC,ANDAHUAYLAS,2
2022,FEBRERO,MATRIMONIO,FEMENINO,APURIMAC,GRAU,1
2022,FEBRERO,MATRIMONIO,FEMENINO,AREQUIPA,AREQUIPA,61
2022,FEBRERO,MATRIMONIO,FEMENINO,AREQUIPA,CAMANA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,AREQUIPA,CARAVELI,2
2022,FEBRERO,MATRIMONIO,FEMENINO,AREQUIPA,CAYLLOMA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,AREQUIPA,ISLAY,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ARGENTINA,BUENOS AIRES,16
2022,FEBRERO,MATRIMONIO,FEMENINO,AYACUCHO,HUAMANGA,9
2022,FEBRERO,MATRIMONIO,FEMENINO,AYACUCHO,HUANTA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,AYACUCHO,LUCANAS,4
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,CAJABAMBA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,CAJAMARCA,28
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,CELENDIN,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,CONTUMAZA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,CUTERVO,20
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,JAEN,3
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,SAN IGNACIO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,SAN MIGUEL,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CAJAMARCA,SANTA CRUZ,2
2022,FEBRERO,MATRIMONIO,FEMENINO,CALLAO,CALLAO,310
2022,FEBRERO,MATRIMONIO,FEMENINO,CANADA,MONTREAL,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CANADA,ONTARIO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CANADA,TORONTO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CHILE,SANTIAGO,6
2022,FEBRERO,MATRIMONIO,FEMENINO,COLOMBIA,BOGOTA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,COSTA RICA,CARTAGO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,ANTA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,CANCHIS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,CHUMBIVILCAS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,CUSCO,56
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,ESPINAR,4
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,LA CONVENCION,3
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,PARURO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,QUISPICANCHI,1
2022,FEBRERO,MATRIMONIO,FEMENINO,CUSCO,URUBAMBA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,ALICANTE,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,ALMERIA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,BARCELONA,5
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,CANTABRIA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,LOGROÑO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,MADRID,9
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,SEVILLA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESPAÑA,TOLEDO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,CAROLINA DEL NORTE,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,CAROLINA DEL SUR,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,COLORADO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,CONNECTICUT,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,DALLAS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,ILLINOIS,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,INDIANA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,LAS VEGAS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,LOS ANGELES,3
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,MIAMI,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,10
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,NUEVA YORK,3
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,OREGON,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,ORLANDO,3
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,SAN FRANCISCO,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,TEXAS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,VIRGINIA,5
2022,FEBRERO,MATRIMONIO,FEMENINO,ESTADOS UNIDOS DE AMERICA,WASHINGTON,1
2022,FEBRERO,MATRIMONIO,FEMENINO,FRANCIA,BURDEOS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,FRANCIA,CORCEGA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,FRANCIA,LORENA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,FRANCIA,PARIS,2
2022,FEBRERO,MATRIMONIO,FEMENINO,GRAN BRETAÑA,LONDRES,1
2022,FEBRERO,MATRIMONIO,FEMENINO,HOLANDA,LA HAYA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANCAVELICA,ACOBAMBA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANCAVELICA,ANGARAES,1
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANCAVELICA,HUANCAVELICA,5
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANCAVELICA,HUAYTARA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANUCO,HUAMALIES,2
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANUCO,HUANUCO,8
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANUCO,LAURICOCHA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANUCO,LEONCIO PRADO,7
2022,FEBRERO,MATRIMONIO,FEMENINO,HUANUCO,PUERTO INCA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ICA,CHINCHA,12
2022,FEBRERO,MATRIMONIO,FEMENINO,ICA,ICA,38
2022,FEBRERO,MATRIMONIO,FEMENINO,ICA,NASCA,5
2022,FEBRERO,MATRIMONIO,FEMENINO,ICA,PISCO,7
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,EMILIA ROMAGNA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,FLORENCIA,3
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,LACIO,3
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,LOMBARDIA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,MILAN,7
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,ROMA,5
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,TRENTINO ALTO ADIGIO,2
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,TURIN,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,VALLE DE AOSTA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,ITALIA,VENETO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,JAPON,AICHI,1
2022,FEBRERO,MATRIMONIO,FEMENINO,JAPON,IBARAKI,1
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,CHANCHAMAYO,3
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,CHUPACA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,CONCEPCION,1
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,HUANCAYO,37
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,JAUJA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,SATIPO,2
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,TARMA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,JUNIN,YAULI,1
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,ASCOPE,8
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,CHEPEN,1
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,OTUZCO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,PACASMAYO,4
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,PATAZ,2
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,SANTIAGO DE CHUCO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,TRUJILLO,276
2022,FEBRERO,MATRIMONIO,FEMENINO,LA LIBERTAD,VIRU,5
2022,FEBRERO,MATRIMONIO,FEMENINO,LAMBAYEQUE,CHICLAYO,81
2022,FEBRERO,MATRIMONIO,FEMENINO,LAMBAYEQUE,FERREÑAFE,2
2022,FEBRERO,MATRIMONIO,FEMENINO,LAMBAYEQUE,LAMBAYEQUE,6
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,BARRANCA,16
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,CANTA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,CAÑETE,16
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,HUARAL,10
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,HUAROCHIRI,10
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,HUAURA,14
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,LIMA,4680
2022,FEBRERO,MATRIMONIO,FEMENINO,LIMA,YAUYOS,1
2022,FEBRERO,MATRIMONIO,FEMENINO,LORETO,ALTO AMAZONAS,2
2022,FEBRERO,MATRIMONIO,FEMENINO,LORETO,MAYNAS,86
2022,FEBRERO,MATRIMONIO,FEMENINO,LORETO,UCAYALI,1
2022,FEBRERO,MATRIMONIO,FEMENINO,MADRE DE DIOS,MANU,2
2022,FEBRERO,MATRIMONIO,FEMENINO,MADRE DE DIOS,TAMBOPATA,12
2022,FEBRERO,MATRIMONIO,FEMENINO,MOQUEGUA,ILO,3
2022,FEBRERO,MATRIMONIO,FEMENINO,MOQUEGUA,MARISCAL NIETO,2
2022,FEBRERO,MATRIMONIO,FEMENINO,PARAGUAY,CENTRAL,1
2022,FEBRERO,MATRIMONIO,FEMENINO,PASCO,DANIEL ALCIDES CARRION,2
2022,FEBRERO,MATRIMONIO,FEMENINO,PASCO,OXAPAMPA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,PASCO,PASCO,4
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,AYABACA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,MORROPON,13
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,PAITA,2
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,PIURA,106
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,SECHURA,3
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,SULLANA,28
2022,FEBRERO,MATRIMONIO,FEMENINO,PIURA,TALARA,5
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,AZANGARO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,CARABAYA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,CHUCUITO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,HUANCANE,1
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,PUNO,4
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,SAN ROMAN,6
2022,FEBRERO,MATRIMONIO,FEMENINO,PUNO,SANDIA,3
2022,FEBRERO,MATRIMONIO,FEMENINO,REPUBLICA DE PANAMA,PANAMA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,SAN MARTIN,PICOTA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,SAN MARTIN,RIOJA,3
2022,FEBRERO,MATRIMONIO,FEMENINO,SAN MARTIN,SAN MARTIN,6
2022,FEBRERO,MATRIMONIO,FEMENINO,SAN MARTIN,TOCACHE,1
2022,FEBRERO,MATRIMONIO,FEMENINO,SUECIA,UPPSALA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,TACNA,CANDARAVE,1
2022,FEBRERO,MATRIMONIO,FEMENINO,TACNA,TACNA,13
2022,FEBRERO,MATRIMONIO,FEMENINO,TUMBES,CONTRALMIRANTE VILLAR,6
2022,FEBRERO,MATRIMONIO,FEMENINO,TUMBES,TUMBES,41
2022,FEBRERO,MATRIMONIO,FEMENINO,TUMBES,ZARUMILLA,4
2022,FEBRERO,MATRIMONIO,FEMENINO,UCAYALI,ATALAYA,1
2022,FEBRERO,MATRIMONIO,FEMENINO,UCAYALI,CORONEL PORTILLO,44
2022,FEBRERO,MATRIMONIO,FEMENINO,UCAYALI,PADRE ABAD,1
2022,FEBRERO,MATRIMONIO,FEMENINO,URUGUAY,MONTEVIDEO,1
2022,FEBRERO,MATRIMONIO,FEMENINO,VENEZUELA,CARACAS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ALEMANIA,HESSEN,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AMAZONAS,BAGUA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AMAZONAS,CHACHAPOYAS,5
2022,FEBRERO,MATRIMONIO,MASCULINO,AMAZONAS,RODRIGUEZ DE MENDOZA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AMAZONAS,UTCUBAMBA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,AIJA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,BOLOGNESI,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,CARHUAZ,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,HUARAZ,3
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,HUARI,3
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,HUARMEY,2
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,OCROS,2
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,PALLASCA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,SANTA,25
2022,FEBRERO,MATRIMONIO,MASCULINO,ANCASH,YUNGAY,1
2022,FEBRERO,MATRIMONIO,MASCULINO,APURIMAC,ABANCAY,5
2022,FEBRERO,MATRIMONIO,MASCULINO,APURIMAC,ANDAHUAYLAS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,APURIMAC,CHINCHEROS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,APURIMAC,GRAU,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AREQUIPA,AREQUIPA,87
2022,FEBRERO,MATRIMONIO,MASCULINO,AREQUIPA,CARAVELI,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AREQUIPA,CASTILLA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AREQUIPA,CAYLLOMA,3
2022,FEBRERO,MATRIMONIO,MASCULINO,AREQUIPA,ISLAY,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AREQUIPA,LA UNION,1
2022,FEBRERO,MATRIMONIO,MASCULINO,AYACUCHO,CANGALLO,7
2022,FEBRERO,MATRIMONIO,MASCULINO,AYACUCHO,HUAMANGA,6
2022,FEBRERO,MATRIMONIO,MASCULINO,AYACUCHO,HUANTA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,BELGICA,BRUSELAS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,BOLIVIA,SANTA CRUZ,1
2022,FEBRERO,MATRIMONIO,MASCULINO,BRASIL,PARANA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,CAJABAMBA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,CAJAMARCA,45
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,CELENDIN,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,CHOTA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,CUTERVO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,JAEN,3
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,SAN MARCOS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CAJAMARCA,SANTA CRUZ,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CALLAO,CALLAO,357
2022,FEBRERO,MATRIMONIO,MASCULINO,CANADA,ONTARIO,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CHILE,SANTIAGO,4
2022,FEBRERO,MATRIMONIO,MASCULINO,COLOMBIA,BOGOTA,2
2022,FEBRERO,MATRIMONIO,MASCULINO,COSTA RICA,HEREDIA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,COSTA RICA,PUNTARENAS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CUSCO,ANTA,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CUSCO,CANCHIS,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CUSCO,CUSCO,51
2022,FEBRERO,MATRIMONIO,MASCULINO,CUSCO,ESPINAR,1
2022,FEBRERO,MATRIMONIO,MASCULINO,CUSCO,LA CONVENCION,2
